Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Publication.Date,Total.number.of.passengers,Total.fatal.or.serious.injuries,Likelihood.of.serious.or.fatal.injury,Is.aircraft.destroyed,Make.model,Weather.Condition.missingness
20150420X13730,Accident,CEN15LA204,2015-04-15,"Maysville, OK",United States,Non-Fatal,Substantial,Airplane,N7951,Grumman,g 164a,No,1,Reciprocating,137,Aerial Application,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Grumman/g 164a,False
20150417X02428,Accident,WPR15LA149,2015-04-17,"La Quinta, CA",United States,Non-Fatal,Substantial,Airplane,N162SC,Piper,pa 18-150,No,1,Reciprocating,091,Banner Tow,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Piper/pa 18-150,False
20150417X20434,Accident,CEN15LA199,2015-04-17,"Diboll, TX",United States,Non-Fatal,Substantial,Airplane,N421PK,Cessna,421b,No,2,Reciprocating,091,Personal,0,2,1,0,IMC,25-09-2020,3,2,0.6666666666666666,False,Cessna/421b,False
20150422X44915,Accident,ERA15CA196,2015-04-17,"Sebastian, FL",United States,Non-Fatal,Substantial,Airplane,N66090,Cessna,172p,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/172p,False
20150424X91445,Accident,GAA15CA050,2015-04-17,"DEER LODGE, MT",United States,Non-Fatal,Substantial,Airplane,N7374W,Piper,pa 28-180,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/pa 28-180,False
20150504X14247,Accident,GAA15CA058,2015-04-17,"Tamuning,",United States,Non-Fatal,Substantial,Airplane,N9853L,Cessna,172p,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/172p,False
20150417X03828,Accident,GAA15CA042,2015-04-18,"Mize, MS",United States,Non-Fatal,Substantial,Airplane,N76452,Cessna,140,No,1,Reciprocating,091,Missing/Unknown,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/140,False
20150418X35909,Accident,WPR15LA150,2015-04-18,"Redding, CA",United States,Fatal,Destroyed,Airplane,N3535M,Cessna,206h,No,1,Reciprocating,091,Personal,1,0,0,0,VMC,25-09-2020,1,1,1.0,True,Cessna/206h,False
20150420X05717,Accident,CEN15CA203,2015-04-18,"Independence, IA",United States,Non-Fatal,Substantial,Airplane,N1558D,Cessna,195a,No,1,Reciprocating,091,Personal,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Cessna/195a,False
20150420X64153,Accident,ERA15LA190,2015-04-18,"Winchester, TN",United States,Non-Fatal,Substantial,Airplane,N9680M,Mooney,m20c,No,1,Reciprocating,091,Personal,0,3,2,0,VMC,25-09-2020,5,3,0.6,False,Mooney/m20c,False
20150420X82410,Accident,ERA15LA189,2015-04-18,"Titusville, FL",United States,Non-Fatal,Substantial,Airplane,N400BZ,Cessna,lc41-550fg,No,1,Reciprocating,091,Personal,0,0,0,3,VMC,25-09-2020,3,0,0.0,False,Cessna/lc41-550fg,False
20150421X30702,Accident,GAA15CA044,2015-04-18,"Slate Hill, NY",United States,Non-Fatal,Substantial,Airplane,N9299U,Cessna,150m,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/150m,False
20150501X33309,Accident,GAA15CA055,2015-04-18,"Honesdale, PA",United States,Non-Fatal,Substantial,Airplane,N38MM,Beech,c 50,No,2,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Beech/c 50,False
20150526X85029,Accident,WPR15LA167,2015-04-18,"Puyallup, WA",United States,Non-Fatal,Substantial,Airplane,N84MD,Beech,f33a,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Beech/f33a,False
20150420X00535,Accident,ERA15LA192,2015-04-19,"Fort Myers, FL",United States,Non-Fatal,Substantial,Airplane,N88AX,Cirrus Design Corp,sr22,No,1,Reciprocating,091,Personal,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Cirrus Design Corp/sr22,False
20150421X05551,Accident,ANC15CA022,2015-04-19,"Nondalton, AK",United States,Non-Fatal,Substantial,Airplane,N2894Z,Piper,pa 18a 150,No,1,Reciprocating,091,Personal,0,0,1,0,VMC,25-09-2020,1,0,0.0,False,Piper/pa 18a 150,False
20150421X14605,Accident,GAA15CA046,2015-04-19,"Naples, FL",United States,Non-Fatal,Substantial,Airplane,N100PM,Cessna,172s,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/172s,False
20150420X84706,Accident,ERA15FA191,2015-04-20,"Lakeland, FL",United States,Non-Fatal,Substantial,Airplane,N608MR,Mooney,m20tn,No,1,Reciprocating,091,Personal,0,0,1,0,VMC,25-09-2020,1,0,0.0,False,Mooney/m20tn,False
20150421X13528,Accident,ERA15WA195,2015-04-20,"Punta Cana, Las Americas",Dominican Republic,Fatal,Destroyed,Airplane,HI 957,Piper,pa-32-300,No,1,Missing/Unknown,NUSN,Missing/Unknown,7,0,0,0,VMC,,7,7,1.0,True,Piper/pa-32-300,False
20150423X23403,Accident,GAA15CA048,2015-04-20,"Boise, ID",United States,Non-Fatal,Substantial,Airplane,N180UB,Cessna,180j,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/180j,False
20150601X93611,Incident,ENG15RA023,2015-04-21,"Islamabad, Pakistan, Pakistan",Pakistan,,Missing/Unknown,Airplane,AP-BJT,Boeing,400,No,1,Turbo Fan,,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Boeing/400,False
20150501X24825,Accident,GAA15CA054,2015-04-21,"Campbellsville, KY",United States,Non-Fatal,Substantial,Airplane,N9523E,Bellanca,1730 - a,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Bellanca/1730 - a,False
20150422X80953,Accident,GAA15CA047,2015-04-22,"Hartwell, GA",United States,Non-Fatal,Substantial,Airplane,N5616H,Piper,pa 16,No,1,Reciprocating,091,Personal,0,2,0,0,VMC,25-09-2020,2,2,1.0,False,Piper/pa 16,False
20150424X81527,Accident,WPR15FA152,2015-04-22,"Mt Tom, OR",United States,Fatal,Destroyed,Airplane,N1729J,Piper,pa 28-140,No,1,Reciprocating,091,Personal,1,0,0,0,VMC,25-09-2020,1,1,1.0,True,Piper/pa 28-140,False
20150429X23209,Accident,ANC15LA023,2015-04-23,"Nome, AK",United States,Non-Fatal,Substantial,Airplane,N4554F,Cessna,185,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/185,False
20150429X60027,Accident,ERA15LA202,2015-04-23,"Jacksonville, FL",United States,Non-Fatal,Substantial,Airplane,N8950U,Beech,d95,No,2,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Beech/d95,False
20150521X65306,Incident,DCA15WA123,2015-04-23,"Madrid, Spain",Spain,,Missing/Unknown,Airplane,CN-RNZ,Boeing,737 - 8b6,No,1,Missing/Unknown,NUSC,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Boeing/737 - 8b6,False
20150424X61110,Accident,GAA15CA049,2015-04-24,"Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,N1576V,Cessna,172m,No,1,Reciprocating,091,Personal,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Cessna/172m,False
20150430X91224,Accident,WPR15LA154,2015-04-24,"Van Nuys, CA",United States,Non-Fatal,Minor,Airplane,N309EF,Diamond Aircraft Ind Inc,da 20 c1,No,1,Reciprocating,091,Personal,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Diamond Aircraft Ind Inc/da 20 c1,False
20150429X95118,Accident,GAA15CA051,2015-04-26,"Gatlinburg, TN",United States,Non-Fatal,Substantial,Airplane,N2269M,Piper,pa 32r-300,No,1,Reciprocating,091,Personal,0,0,0,2,IMC,25-09-2020,2,0,0.0,False,Piper/pa 32r-300,False
20150428X15534,Accident,ERA15LA200,2015-04-27,"Sylacauga, AL",United States,Non-Fatal,Substantial,Airplane,N248ME,Diamond Aircraft Ind Inc,da 20 c1,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Diamond Aircraft Ind Inc/da 20 c1,False
20150429X22604,Accident,WPR15LA153,2015-04-28,"Centralia, WA",United States,Non-Fatal,Substantial,Airplane,N1296D,Cessna,170b,No,1,Reciprocating,091,Personal,0,0,1,0,VMC,25-09-2020,1,0,0.0,False,Cessna/170b,False
20150520X84121,Incident,DCA15WA122,2015-04-28,"Barcelona, Spain",Spain,,Missing/Unknown,Airplane,F-GTAZ,Airbus,a321 - 211,No,1,Missing/Unknown,,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Airbus/a321 - 211,False
20150507X15611,Accident,GAA15CA063,2015-04-30,"Los Angeles, CA",United States,Non-Fatal,Substantial,Airplane,N65813,Cessna,172p,No,1,Reciprocating,091,Instructional,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/172p,False
20150513X75952,Incident,CEN15IA230,2015-04-30,"Pilot Point, TX",United States,Non-Fatal,Minor,Airplane,N49158,Cessna,152,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/152,False
20150515X50152,Accident,GAA15CA073,2015-04-30,"Newburyport, MA",United States,Non-Fatal,Substantial,Airplane,N9085Q,Cessna,182t,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/182t,False
20150501X91429,Accident,WPR15LA155,2015-05-01,"Crescent Lake, OR",United States,Non-Fatal,Substantial,Airplane,N2514N,Cessna,140,No,1,Reciprocating,091,Personal,0,1,0,1,VMC,25-09-2020,2,1,0.5,False,Cessna/140,False
20150504X40343,Accident,GAA15CA059,2015-05-01,"PEARLAND, TX",United States,Non-Fatal,Substantial,Airplane,N66048,Cessna,180k,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/180k,False
20150504X25436,Accident,CEN15FA214,2015-05-02,"Orange, TX",United States,Non-Fatal,Substantial,Airplane,N5176C,Beech,b35,No,1,Reciprocating,091,Instructional,0,0,2,0,VMC,25-09-2020,2,0,0.0,False,Beech/b35,False
20150504X63603,Accident,CEN15LA217,2015-05-02,"Neillsville, WI",United States,Non-Fatal,Substantial,Airplane,N8558G,Cessna,150f,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/150f,False
20150503X01951,Accident,GAA15CA057,2015-05-03,"ST MARYS, PA",United States,Non-Fatal,Substantial,Airplane,N53310,Cessna,182t,No,1,Reciprocating,091,Personal,0,1,0,1,VMC,25-09-2020,2,1,0.5,False,Cessna/182t,False
20150503X30740,Accident,ERA15FA203,2015-05-03,"Penn Yan, NY",United States,Fatal,Substantial,Airplane,N3969L,Cessna,172,No,1,Reciprocating,091,Personal,1,0,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/172,False
20150504X05958,Accident,ERA15FA204,2015-05-03,"Mulberry, TN",United States,Fatal,Destroyed,Airplane,N6579M,Cessna,182,No,1,Reciprocating,091,Personal,1,0,0,0,VMC,25-09-2020,1,1,1.0,True,Cessna/182,False
20150506X44421,Accident,CEN15CA223,2015-05-03,"De Kalb, IL",United States,Non-Fatal,Substantial,Airplane,N98656,Piper,j3c-65,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/j3c-65,False
20150507X20449,Incident,ERA15IA206,2015-05-03,"Teterboro, NJ",United States,Non-Fatal,Minor,Airplane,N784JS,Cessna,525b,No,2,Turbo Fan,135,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Cessna/525b,False
20150504X54010,Accident,CEN15LA216,2015-05-04,"Huntington, IN",United States,Non-Fatal,Substantial,Airplane,N8703W,Piper,pa 28-235,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Piper/pa 28-235,False
20150506X41316,Accident,DCA15CA118,2015-05-04,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,N932LR,Bombardier,cl600 2d24,No,2,Turbo Fan,121,Missing/Unknown,0,0,0,79,VMC,25-09-2020,79,0,0.0,False,Bombardier/cl600 2d24,False
20150513X90237,Accident,GAA15CA066,2015-05-04,"Roxboro, NC",United States,Non-Fatal,Substantial,Airplane,N1102C,Cessna,177b,No,1,Reciprocating,091,Business,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/177b,False
20150514X14618,Accident,GAA15CA068,2015-05-04,"Hartland, ME",United States,Non-Fatal,Substantial,Airplane,N2724X,Cessna,180,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/180,False
20150505X63214,Accident,CEN15LA222,2015-05-05,"Basile, LA",United States,Fatal,Destroyed,Airplane,N4221G,Air Tractor Inc,at 502b,No,1,Turbo Prop,137,Aerial Application,1,0,0,0,VMC,25-09-2020,1,1,1.0,True,Air Tractor Inc/at 502b,False
20150511X92031,Incident,CEN15IA225,2015-05-05,"New Orleans, LA",United States,Non-Fatal,Minor,Airplane,N941FR,Airbus,a319 112,No,2,Turbo Fan,121,Missing/Unknown,0,0,0,136,VMC,25-09-2020,136,0,0.0,False,Airbus/a319 112,False
20150522X05828,Incident,ENG15WA022,2015-05-06,"Bogota, Colombia, Colombia",Colombia,Non-Fatal,Minor,Airplane,HK4262,Boeing,727-2f9,No,2,Turbo Fan,,Missing/Unknown,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Boeing/727-2f9,False
20150508X05509,Accident,WPR15FA158,2015-05-07,"Spokane, WA",United States,Fatal,Destroyed,Airplane,N962DA,Piper,pa 46 350p,No,1,Turbo Prop,091,Flight Test,2,0,0,0,VMC,25-09-2020,2,2,1.0,True,Piper/pa 46 350p,False
20150508X60256,Accident,GAA15CA064,2015-05-07,"Daytona Beach, FL",United States,Non-Fatal,Substantial,Airplane,N5144H,Cessna,172s,No,1,Reciprocating,091,Instructional,0,0,0,4,VMC,25-09-2020,4,0,0.0,False,Cessna/172s,False
20150508X11640,Accident,ERA15FA208,2015-05-08,"Atlanta, GA",United States,Fatal,Destroyed,Airplane,N5802V,Piper,pa-32r-300,No,1,Reciprocating,091,Personal,4,0,0,0,VMC,25-09-2020,4,4,1.0,True,Piper/pa-32r-300,False
20150512X51815,Accident,ERA15CA209,2015-05-08,"Balsam Grove, NC",United States,Non-Fatal,Substantial,Airplane,N5981T,Cessna,150d,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/150d,False
20150527X15318,Accident,WPR15FAMS1,2015-05-08,"Davenport, CA",United States,Fatal,Missing/Unknown,Airplane,N191TG,Cessna,172s,No,1,Reciprocating,091,Personal,1,0,0,0,VMC,03-11-2020,1,1,1.0,False,Cessna/172s,False
20150506X61506,Accident,WPR15LA157,2015-05-09,"Redlands, CA",United States,Non-Fatal,Substantial,Airplane,N4124R,Piper,pa 32-300,No,1,Reciprocating,091,Personal,0,0,0,5,VMC,25-09-2020,5,0,0.0,False,Piper/pa 32-300,False
20150527X43713,Accident,ERA15WA223,2015-05-09,"Novo Progresso, Brazil",Brazil,Fatal,Destroyed,Airplane,PT-CND,Cessna,182j,No,1,Missing/Unknown,NUSN,Missing/Unknown,1,0,0,0,VMC,25-09-2020,1,1,1.0,True,Cessna/182j,False
20150511X55128,Accident,CEN15LA226,2015-05-10,"Dighton, KS",United States,Non-Fatal,Substantial,Airplane,N879JA,Air Tractor Inc,at 502b,No,1,Turbo Prop,091,Positioning,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Air Tractor Inc/at 502b,False
20150512X84642,Accident,GAA15CA065,2015-05-10,"QUINCY, WA",United States,Non-Fatal,Substantial,Airplane,N6096F,Champion,7eca,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Champion/7eca,False
20150513X32917,Accident,GAA15CA067,2015-05-11,"Rigby, ID",United States,Non-Fatal,Substantial,Airplane,N2058U,Maule,m 4-220c,No,1,Reciprocating,091,Flight Test,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Maule/m 4-220c,False
20150520X45130,Accident,CEN15LA238,2015-05-11,"Omega, OK",United States,Non-Fatal,Substantial,Airplane,N7279Z,Piper,pa-25-235,No,1,Reciprocating,137,Aerial Application,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/pa-25-235,False
20150527X73811,Incident,DCA15WA126,2015-05-11,"Christchurch, New Zealand",New Zealand,,Missing/Unknown,Airplane,VH-VOP,Boeing,737 - 8fe,No,1,Missing/Unknown,,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Boeing/737 - 8fe,False
20150512X33748,Accident,CEN15LA228,2015-05-12,"Ranger, TX",United States,Non-Fatal,Substantial,Airplane,N3024S,Piper,pa 28-161,No,1,Reciprocating,091,Instructional,0,0,1,1,VMC,25-09-2020,2,0,0.0,False,Piper/pa 28-161,False
20150519X55027,Accident,ERA15LA214,2015-05-12,"Inverness, FL",United States,Non-Fatal,Substantial,Airplane,N43715,Taylorcraft,bc-12d,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Taylorcraft/bc-12d,False
20150603X31131,Accident,GAA15CA103,2015-05-12,"Steele, ND",United States,Non-Fatal,Substantial,Airplane,N56074,Piper,pa 28-180,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/pa 28-180,False
20150514X60500,Accident,WPR15LA160,2015-05-13,"Maxwell, CA",United States,Non-Fatal,Substantial,Airplane,N8875H,Grumman Acft Eng Cor-Schweizer,g 164a,No,1,Reciprocating,137,Aerial Application,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Grumman Acft Eng Cor-Schweizer/g 164a,False
20150515X44807,Accident,ERA15WA213,2015-05-13,"Bajo Hondo, Argentina",Argentina,Fatal,Destroyed,Airplane,LV-CXM,Cessna,182,No,1,Reciprocating,NUSN,Aerial Observation,2,0,0,0,VMC,25-09-2020,2,2,1.0,True,Cessna/182,False
20150518X41251,Accident,GAA15CA076,2015-05-13,"Bentonville, AR",United States,Non-Fatal,Substantial,Airplane,N3488C,Cessna,170b,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Cessna/170b,False
20150514X61132,Accident,WPR15FA161,2015-05-14,"Juntura, OR",United States,Fatal,Substantial,Airplane,N5042P,Bellanca,7gcbc,No,1,Reciprocating,091,Business,1,0,0,0,VMC,25-09-2020,1,1,1.0,False,Bellanca/7gcbc,False
20150514X71721,Accident,ANC15CA025,2015-05-14,"Anchorage, AK",United States,Non-Fatal,Substantial,Airplane,N2998P,Piper,pa 18-150,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Piper/pa 18-150,False
20150515X01222,Accident,GAA15CA071,2015-05-14,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,N741CD,Cirrus Design Corp,sr22,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cirrus Design Corp/sr22,False
20150518X10336,Accident,CEN15LA233,2015-05-15,"Piggott, AR",United States,Non-Fatal,Substantial,Airplane,N164CS,Cessna,t206h,No,1,Reciprocating,091,Business,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/t206h,False
20150516X60316,Accident,CEN15FA232,2015-05-16,"Spring Branch, TX",United States,Fatal,Destroyed,Airplane,N9032P,Piper,pa 24-260,No,1,Reciprocating,091,Personal,4,0,0,0,VMC,25-09-2020,4,4,1.0,True,Piper/pa 24-260,False
20150518X01655,Accident,GAA15CA074,2015-05-16,"Sharps Chapel, TN",United States,Non-Fatal,Substantial,Airplane,N567HW,Maule,mx 7-180c,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Maule/mx 7-180c,False
20150518X12459,Accident,WPR15LA164,2015-05-16,"El Cajon, CA",United States,Non-Fatal,Substantial,Airplane,N7099R,Piper,pa28 - 140,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Piper/pa28 - 140,False
20150519X90449,Accident,GAA15CA079,2015-05-16,"Princeton, NJ",United States,Non-Fatal,Substantial,Airplane,N16491,Piper,pa 28-140,No,1,Reciprocating,091,Personal,0,0,0,3,VMC,25-09-2020,3,0,0.0,False,Piper/pa 28-140,False
20150520X11113,Accident,ANC15CA026,2015-05-16,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N7347D,Piper,pa 22-150,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Piper/pa 22-150,False
20150521X53507,Accident,WPR15LA165,2015-05-16,"Carlsbad, CA",United States,Non-Fatal,Substantial,Airplane,N505SP,Raytheon Aircraft Company,b200,No,2,Turbo Prop,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Raytheon Aircraft Company/b200,False
20150518X63512,Accident,GAA15CA077,2015-05-17,"Wellington, KS",United States,Non-Fatal,Substantial,Airplane,N8634U,Cessna,150m,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/150m,False
20150519X12927,Accident,CEN15CA236,2015-05-17,"Durango, CO",United States,Non-Fatal,Substantial,Airplane,N1924Z,Cessna,150c,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/150c,False
20150526X10116,Accident,ANC15CA027,2015-05-17,"Homer, AK",United States,Non-Fatal,Substantial,Airplane,N4079H,Piper,pa 31-350,No,2,Reciprocating,135,Missing/Unknown,0,0,0,8,VMC,25-09-2020,8,0,0.0,False,Piper/pa 31-350,False
20150526X23720,Accident,ANC15CA028,2015-05-17,"Seward, AK",United States,Non-Fatal,Substantial,Airplane,N83330,Piper,pa 18-150,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/pa 18-150,False
20150519X32600,Accident,ERA15FA215,2015-05-18,"Saltville, VA",United States,Fatal,Destroyed,Airplane,N5816S,Beech,95 b55 (t42a),No,2,Reciprocating,091,Personal,2,0,0,0,IMC,25-09-2020,2,2,1.0,True,Beech/95 b55 (t42a),False
20150520X20050,Accident,CEN15LA237,2015-05-19,"St. Charles, MO",United States,Non-Fatal,Substantial,Airplane,N118U,Piper,pa-22,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Piper/pa-22,False
20150520X41333,Accident,ERA15LA217,2015-05-19,"Corryton, TN",United States,Non-Fatal,Substantial,Airplane,N597JG,Piper,pa-28-181,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Piper/pa-28-181,False
20150521X90444,Accident,GAA15CA082,2015-05-20,"Williamson, GA",United States,Non-Fatal,Substantial,Airplane,N55528,Boeing,pt 17,No,1,Reciprocating,091,Personal,0,2,0,0,VMC,25-09-2020,2,2,1.0,False,Boeing/pt 17,False
20150522X44142,Accident,WPR15FA166,2015-05-21,"Pleasanton, CA",United States,Fatal,Destroyed,Airplane,N1842F,Cessna,210f,No,1,Reciprocating,091,Personal,1,0,0,0,IMC,25-09-2020,1,1,1.0,True,Cessna/210f,False
20150526X35558,Accident,ANC15WA029,2015-05-22,"Cold Lake, Canada",Canada,Fatal,Substantial,Airplane,C-FDHV,Air Tractor,at802-a,No,1,Missing/Unknown,,Missing/Unknown,1,0,0,0,VMC,25-09-2020,1,1,1.0,False,Air Tractor/at802-a,False
20150526X41555,Accident,GAA15CA088,2015-05-23,"Sussex, NJ",United States,Non-Fatal,Substantial,Airplane,N9959V,Cessna,172m,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Cessna/172m,False
20150529X11619,Accident,ERA15LA225,2015-05-23,"Miami, FL",United States,Non-Fatal,Substantial,Airplane,N2163F,Piper,pa44,No,2,Reciprocating,091,Instructional,0,0,0,3,VMC,25-09-2020,3,0,0.0,False,Piper/pa44,False
20150605X23711,Accident,CEN15WA254,2015-05-24,"Carlow, Ireland",Ireland,Fatal,Destroyed,Airplane,N247P,Cessna,t182 - t,No,1,Missing/Unknown,NUSN,Personal,2,0,0,0,VMC,25-09-2020,2,2,1.0,True,Cessna/t182 - t,False
20150608X92806,Accident,GAA15CA110,2015-05-24,"Wickenburg, AZ",United States,Non-Fatal,Substantial,Airplane,N442PA,Piper,pa 28-181,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Piper/pa 28-181,False
20150527X02635,Accident,GAA15CA090,2015-05-25,"Casselton, ND",United States,Non-Fatal,Substantial,Airplane,N4793Y,Piper,pa 25-260,No,1,Reciprocating,137,Aerial Application,0,1,0,0,VMC,25-09-2020,1,1,1.0,False,Piper/pa 25-260,False
20150527X11828,Accident,ERA15CA222,2015-05-25,"Mitchellville, MD",United States,Non-Fatal,Substantial,Airplane,N6155K,Cessna,172p,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/172p,False
20150528X62240,Accident,GAA15CA094,2015-05-25,"Galion, OH",United States,Non-Fatal,Substantial,Airplane,N25AW,Cessna,182e,No,1,Reciprocating,091,Personal,0,0,0,5,VMC,13-09-2021,5,0,0.0,False,Cessna/182e,False
20150528X71717,Accident,GAA15CA095,2015-05-25,"Honesdale, PA",United States,Non-Fatal,Substantial,Airplane,N759EB,Cessna,182q,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/182q,False
20150527X52921,Incident,DCA15WA127,2015-05-25,"Oslo, Norway",Norway,,Missing/Unknown,Airplane,LN-RCZ,Boeing,737 - 883,No,1,Missing/Unknown,,Missing/Unknown,0,0,0,0,VMC,25-09-2020,0,0,0.0,False,Boeing/737 - 883,False
20150527X73939,Accident,GAA15CA089,2015-05-26,"Polson, MT",United States,Non-Fatal,Substantial,Airplane,N53141,Cessna,188,No,1,Reciprocating,137,Aerial Application,0,0,0,1,VMC,25-09-2020,1,0,0.0,False,Cessna/188,False
20150527X90354,Accident,ANC15CA030,2015-05-27,"Port Alsworth, AK",United States,Non-Fatal,Substantial,Airplane,N888KD,Cessna,u206g,No,1,Reciprocating,091,Business,0,1,0,2,VMC,25-09-2020,3,1,0.3333333333333333,False,Cessna/u206g,False
20150528X13617,Accident,CEN15LA242,2015-05-27,"Superior, WI",United States,Non-Fatal,Substantial,Airplane,N102EC,Bellanca,8kcab,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,25-09-2020,2,0,0.0,False,Bellanca/8kcab,False
